id,Baggage_handling,Online_boarding,On-board_service,Flight_Distance,Customer_Type,Seat_comfort,Departure/Arrival_time_convenient,Checkin_service,Arrival_Delay_in_Minutes,Class,Gender,Age,Online_support,Inflight_entertainment,id,Food_and_drink,Type_of_Travel,Ease_of_Online_booking,Inflight_wifi_service,Leg_room_service,satisfaction,Gate_location,Cleanliness,Departure_Delay_in_Minutes,shapley_spaces_2,shapley_spaces_3,shapley_spaces_1,seat_confort_4,shapley_spaces_4,shapley_spaces_0,prediction,confidence
01556e6e-213e-4b0f-ba81-f652d65a9cfd,4,3,4,1878,"disloyal Customer",2,2,4,0.0,"Business","Female",37,3,2,"db9d3895-06e7-4709-a424-4a070bdd7494",2,"Business travel",3,3,4,0,4,4,3,,,,,,,0,1.0
0159c7e8-1190-4856-836d-6d4b0b300338,2,4,2,2194,"Loyal Customer",2,1,2,0.0,"Eco","Male",26,4,2,"b55b27a5-f8f4-4387-9c32-0c5f4b26d402",2,"Personal Travel",4,4,4,0,2,3,9,,,,,,,0,0.99
0159ee67-777b-4bd7-86a4-f0a628db5a4d,4,1,3,2279,"Loyal Customer",3,5,5,0.0,"Eco","Male",35,1,3,"83c3bd52-fd5d-42c0-99a5-3abe4ddddbe8",3,"Personal Travel",1,1,2,0,5,4,0,,,,,,,0,1.0
015b996c-a0c3-4fbe-ac63-8b028c359b9f,2,5,2,1651,"Loyal Customer",2,2,5,0.0,"Eco","Female",17,4,4,"3642bb7c-d147-411f-b26e-61c0d0f933fe",5,"Personal Travel",2,3,2,1,2,2,0,,,,,,,1,0.99
016007d6-58c6-41c6-9936-54d5fd92783a,1,3,1,474,"Loyal Customer",1,1,3,0.0,"Business","Male",35,1,1,"57c4329b-14bb-4cc3-bffe-d8020a776c94",1,"Business travel",1,3,2,0,1,1,0,,,,,,,0,0.99
0164c60f-1ea3-4b98-94fa-a7895c4dd389,4,4,4,3284,"Loyal Customer",4,4,5,32.0,"Business","Female",46,5,5,"9371845a-5041-471f-81d9-a48a95f8be4f",2,"Business travel",4,4,4,1,4,4,23,,,,,,,1,1.0
01652f6c-a420-4087-9998-7542b01f017c,1,5,5,1605,"Loyal Customer",0,5,5,0.0,"Eco Plus","Male",17,5,0,"3e09e7a7-c06f-4a85-ba3b-03404ee503ef",0,"Business travel",5,5,1,1,3,1,0,,,,,,,1,1.0
0168cf47-e327-4dff-8713-052d850df71e,1,1,1,2349,"Loyal Customer",1,4,2,13.0,"Eco","Female",43,4,2,"0ae61c33-51f0-44a4-b8d9-7185eccc5d16",4,"Business travel",1,3,1,0,4,1,2,,,,,,,0,1.0
0172e11a-3e06-4dcf-a807-1962e03e0cf0,3,4,4,1662,"Loyal Customer",2,2,3,0.0,"Business","Male",32,4,4,"c452e147-f5e8-4b79-b80c-fd258c5798a9",2,"Business travel",4,4,5,1,2,3,0,,,,,,,1,0.95
0180a5e0-11bf-4e37-94de-1fa0fdad0cfc,1,5,3,1155,"Loyal Customer",2,2,5,19.0,"Eco","Female",39,5,5,"57d246f0-292c-4b62-b00f-954d52ea10f6",2,"Personal Travel",1,5,5,1,2,5,37,,,,,,,1,0.99
0183f85e-b2ff-4305-a81a-4fb152e99640,3,5,3,2525,"Loyal Customer",4,4,5,0.0,"Business","Male",48,4,4,"775250a4-be00-4c73-b45d-9e5d4a85cc85",4,"Business travel",3,3,4,1,4,3,0,,,,,,,1,1.0
01860d6c-4224-411d-a323-669ef670cf13,4,4,3,4017,"Loyal Customer",5,3,3,0.0,"Eco","Female",21,1,2,"08672dd5-87a0-41af-8e27-aafc4f97f7e5",5,"Personal Travel",3,3,5,1,4,3,8,,,,,,,1,1.0
0186ef1b-9086-47b4-804f-2b237c7cf4dd,5,3,5,3075,"Loyal Customer",5,5,4,0.0,"Business","Female",53,5,5,"3a8e7fd7-7cec-4287-bc00-60a0c7b78d10",5,"Business travel",5,3,5,1,5,5,0,,,,,,,1,1.0
01874e21-1053-48f7-8ae2-cfad1258ff1d,5,5,5,2700,"Loyal Customer",3,3,4,0.0,"Business","Male",29,5,5,"efb7335a-49e0-49b4-ae39-00c149daa6f4",3,"Business travel",5,5,4,1,3,5,0,,,,,,,1,1.0
018911d4-86ba-48fd-9989-12e7104ad12a,4,5,5,2179,"disloyal Customer",2,2,4,0.0,"Business","Female",64,5,2,"abe6251e-af0c-4c1a-bbd1-f6b7e127da0f",2,"Business travel",5,5,4,1,2,4,0,,,,,,,1,0.75
01895713-9456-417c-8c21-9ebd9e881501,4,3,3,1813,"disloyal Customer",5,0,3,0.0,"Business","Female",25,3,5,"30e80627-1bcb-45aa-982f-f0fb5d12440f",5,"Business travel",3,3,4,1,1,5,0,,,,,,,1,1.0
018af957-3061-4ac4-902b-49712a7e63bf,5,4,5,2298,"disloyal Customer",3,3,3,0.0,"Business","Male",42,4,3,"e44a383a-223d-428d-bb79-0d9ff656fbb3",3,"Business travel",4,4,2,0,1,4,0,,,,,,,0,0.95
018d352d-12f1-4768-b4ab-1e26c9b9c511,4,4,4,309,"Loyal Customer",1,1,3,0.0,"Eco","Female",47,4,5,"c8e211a5-218a-4b07-92dc-ac12d38f9df4",1,"Personal Travel",4,4,4,1,1,4,0,,,,,,,1,1.0
019170d0-6505-458c-b983-769f992c00ed,2,3,2,3971,"Loyal Customer",2,3,4,0.0,"Business","Female",62,3,3,"a3b3009e-2d93-4874-b734-7116ed95e5fc",3,"Business travel",2,4,2,0,3,2,9,,,,,,,0,0.99
019a8132-87a1-492e-bcd9-d0d760b0ac57,3,2,3,647,"Loyal Customer",3,3,3,0.0,"Eco","Female",60,3,3,"5030c7a1-c0a5-4120-999b-e014c7d4d75f",3,"Business travel",3,5,3,0,3,3,0,,,,,,,0,0.98
019d43c1-c7d6-46a8-8e50-686a9411dd87,3,3,2,5127,"Loyal Customer",3,5,1,0.0,"Business","Female",24,3,2,"880478d2-6d8d-489f-9856-8baf8c540f75",5,"Business travel",3,3,4,0,5,4,0,,,,,,,0,0.99
019e8fb7-eb75-42ca-9e28-e83bfe35b98e,4,3,4,2950,"Loyal Customer",4,4,3,0.0,"Business","Female",59,5,4,"e0b9a47b-cab1-420c-9ede-440c3498d4b2",4,"Business travel",4,4,5,1,4,4,0,,,,,,,1,0.99
01a33b67-0d0c-45b3-b048-431e2724a619,2,3,2,2267,"Loyal Customer",5,5,4,45.0,"Eco","Female",9,5,5,"5fb8c3a4-6d03-4f52-ab1c-61bb3df6a501",5,"Personal Travel",2,4,2,1,5,2,49,,,,,,,1,1.0
01ac74dc-3552-41dd-8c20-11858e9c312c,3,1,3,1581,"Loyal Customer",1,0,1,80.0,"Business","Male",25,1,0,"81a172b1-885f-4319-8767-0637af1e8d2e",0,"Business travel",1,1,4,0,4,4,62,,,,,,,0,1.0
01b3ab16-ed46-46b3-9c6b-6457cf0e0490,5,4,5,3284,"Loyal Customer",3,3,3,9.0,"Business","Male",60,4,5,"ba94474c-0027-44b2-b4be-7fad9c71d647",3,"Business travel",5,2,5,1,3,5,0,,,,,,,1,1.0
01b49ab7-5cfb-46c0-af7d-7cbefb01f2d5,1,4,3,2016,"Loyal Customer",3,5,5,0.0,"Eco","Male",14,4,3,"4f7c9c2c-fb83-4427-8082-3b1152a1da4e",3,"Personal Travel",4,4,1,0,2,3,0,,,,,,,0,1.0
01b4d563-51d2-4d29-ab6e-c21e5ce6d2af,4,4,4,2415,"Loyal Customer",2,2,3,0.0,"Business","Male",47,5,4,"9ca8ae9d-60fa-409e-9659-8eaf45469041",2,"Business travel",4,5,3,1,2,4,4,,,,,,,1,1.0
01bb4f19-1cbd-4cbf-90aa-b0aab8c0b452,1,3,2,1798,"Loyal Customer",1,5,4,3.0,"Business","Female",35,4,4,"67519e50-557b-4396-98df-cef93440db40",5,"Business travel",2,2,2,0,5,2,0,,,,,,,0,0.98
01bf722d-1b26-422c-a816-58b5a4966937,4,3,5,2002,"disloyal Customer",2,4,3,6.0,"Eco","Male",22,3,2,"2099739d-8690-4979-8af6-14ceadbba26c",2,"Business travel",3,3,2,0,3,4,10,,,,,,,0,1.0
01c23a59-ac55-4aa4-8b14-a91d4daf98f8,5,5,4,2518,"Loyal Customer",4,4,5,0.0,"Business","Female",25,5,5,"1b0ed6d5-10a4-491c-8113-14db9a716b77",4,"Business travel",5,5,3,1,4,5,0,,,,,,,1,1.0
01c24576-1349-465d-b9f0-4a7c3ba50b85,5,2,4,2315,"Loyal Customer",3,5,4,0.0,"Eco","Male",37,2,3,"3584766b-5c1c-4c1d-b754-d7a02e55d760",3,"Personal Travel",2,2,5,0,2,5,0,,,,,,,0,1.0
01c57bf0-7394-4d4c-9ffb-b4ca2a7ea2f7,3,4,4,1347,"Loyal Customer",4,1,4,23.0,"Business","Male",33,4,4,"3bf3b3b3-ca34-443f-9051-37ad19e426ca",1,"Business travel",4,4,5,0,1,3,49,,,,,,,0,0.91
01c73c28-fb67-41ff-b674-b16c16d94d43,4,5,4,2607,"Loyal Customer",5,5,4,0.0,"Business","Male",40,5,4,"5ed34a37-96a0-4597-9123-61374a8bc6c7",5,"Business travel",4,2,4,1,5,4,0,,,,,,,1,1.0
01c884dd-6d76-4525-a7b8-5c2d19f26569,5,4,3,2625,"Loyal Customer",1,1,1,0.0,"Business","Male",48,1,5,"3d2d70d5-0910-4b96-8bf4-cafd83f78f7d",4,"Business travel",3,2,4,1,1,3,0,,,,,,,1,0.99
01cdf5b5-d1c2-4ce4-9320-25a9c57042a5,5,5,5,917,"Loyal Customer",4,4,3,4.0,"Business","Female",45,5,4,"053ebf40-9a2a-41b4-9697-e588adbc5f1b",4,"Business travel",5,5,5,1,4,5,15,,,,,,,1,1.0
01d49026-441b-41b6-b0a5-d87e1bdb2336,4,3,1,2409,"Loyal Customer",3,1,3,16.0,"Business","Male",22,3,3,"f5e2004f-151d-4fbb-b59c-a74c6d2dcce3",1,"Business travel",3,3,5,0,1,4,0,,,,,,,0,0.97
01d6a75b-97b5-44ae-aab7-91db0ec91710,4,3,4,292,"Loyal Customer",2,2,5,60.0,"Business","Male",40,4,4,"e2a99d33-978f-4f78-ab15-4f374f196a3f",2,"Business travel",4,5,4,1,2,4,62,,,,,,,1,1.0
01d9a626-e30e-4791-8515-3fae4ef8f93a,4,3,4,1951,"Loyal Customer",2,2,4,20.0,"Business","Male",41,4,5,"24db3006-1f22-4271-bd2e-c6407f9f4c38",2,"Business travel",4,5,4,1,2,4,0,,,,,,,1,1.0
01dab59c-3e6b-4a78-b11f-497953329fed,2,3,5,2215,"Loyal Customer",0,5,4,0.0,"Eco Plus","Male",22,3,0,"cede40ff-ae7c-4261-b866-7cfed0f30438",0,"Business travel",3,3,3,1,4,4,1,,,,,,,1,1.0
01dd843c-42cc-4e17-9688-fb78f51f24aa,3,5,3,1614,"Loyal Customer",5,4,4,0.0,"Eco","Female",26,4,5,"0aa8be0a-3d65-40f9-8c77-a7a8e3f00d28",5,"Personal Travel",3,3,5,1,3,3,0,,,,,,,1,1.0
01df4708-ab25-4f6a-8382-0b7845efcca0,4,2,4,1782,"disloyal Customer",1,0,4,0.0,"Business","Female",46,2,1,"dba09b5f-e7c1-4ac8-927b-b8dca53bfd8b",0,"Business travel",2,2,2,0,2,4,0,,,,,,,0,1.0
01ea506b-d5c4-4dd6-afa4-e3bb357c99e6,5,3,5,234,"Loyal Customer",2,1,5,0.0,"Business","Female",48,4,4,"67fdb7d0-6930-450a-b44b-fec7012f52e7",2,"Business travel",5,2,5,1,2,5,0,,,,,,,1,1.0
01ece8e1-7a1e-4b88-823f-aec67f6e93ea,5,5,3,1267,"disloyal Customer",5,0,3,0.0,"Business","Female",22,1,5,"644dc25d-9506-466b-924c-8a140eb204bc",5,"Business travel",5,5,4,1,1,5,0,,,,,,,1,1.0
01f4e664-e922-4a1c-9a97-adc84e074fcc,4,3,4,1444,"Loyal Customer",4,4,4,0.0,"Eco","Male",16,3,4,"136356b9-0e3e-4ba0-b266-0ebe20fc8e3f",4,"Personal Travel",3,3,2,0,2,4,0,,,,,,,0,0.91
01fdf28d-2742-4c82-a16a-630b858f9b14,4,2,4,1663,"Loyal Customer",3,5,3,0.0,"Eco Plus","Male",25,2,3,"471ea911-e1b8-4c09-8ecc-f1e92f5db176",3,"Personal Travel",2,2,3,0,2,5,0,,,,,,,0,1.0
01fecf10-cb42-4c2f-88be-009e86ffaa9a,2,5,3,1849,"disloyal Customer",3,3,4,14.0,"Eco","Female",8,5,3,"e0ab926e-434f-4518-b335-fe2c74cd3ea2",3,"Business travel",5,5,5,0,3,2,23,,,,,,,0,1.0
01ffe3bc-810b-40c3-ada5-068fa8221072,2,3,2,3323,"Loyal Customer",3,5,4,0.0,"Business","Male",25,3,3,"2df5ef64-63b7-4410-bb0f-8d12bda2dfd3",5,"Business travel",3,3,5,0,5,3,0,,,,,,,0,0.99
02007033-2745-464f-ab3e-7d8488ac57c3,5,4,4,2608,"Loyal Customer",1,1,4,0.0,"Business","Male",51,4,4,"3bc39a41-77f6-4d6b-8f62-8feca995a57b",1,"Business travel",4,4,4,1,1,3,2,,,,,,,1,1.0
020183ef-d328-4a39-996f-8cf4866e9e67,5,5,5,2779,"Loyal Customer",4,4,3,0.0,"Business","Male",23,5,5,"61cb555d-8fe8-40a4-a3f5-74eaf43d45a3",4,"Business travel",5,5,2,1,4,3,0,,,,,,,1,1.0
02072ba0-ad8a-4d76-a015-9139bc40ccbb,3,5,3,1818,"Loyal Customer",3,3,3,34.0,"Business","Male",41,4,3,"7a20a0f5-f5fc-4723-9f48-04a1e22632d6",3,"Business travel",3,3,3,1,3,3,63,,,,,,,0,0.62
020bcfcc-afcb-4e00-8693-06d791b0a9ee,4,1,4,1216,"Loyal Customer",4,2,3,15.0,"Business","Male",59,4,4,"017722d4-4903-4858-a010-943aba474782",2,"Business travel",4,5,4,0,2,4,0,,,,,,,0,0.9
02113f1c-629b-412d-8871-c0f1571bb1a2,1,1,1,731,"Loyal Customer",1,5,3,0.0,"Business","Male",59,3,4,"9c8826e8-a7cb-43de-80d3-7686a22d349d",4,"Business travel",1,2,1,0,5,1,0,,,,,,,0,1.0
02123708-b010-46c9-8323-b13b9f89b5d6,5,5,5,1501,"Loyal Customer",5,5,5,0.0,"Eco","Female",63,4,4,"ad68d5f1-bab9-44c2-b69b-7bea4ee756ea",5,"Personal Travel",5,2,5,1,5,5,0,,,,,,,1,1.0
02168e48-b796-494e-942c-77e45253df73,4,5,4,2095,"Loyal Customer",2,2,3,0.0,"Eco Plus","Female",9,4,5,"d52f4ff5-09a5-4c1d-b8f7-abdf777163fd",2,"Personal Travel",4,5,4,1,2,4,0,,,,,,,1,1.0
021b3263-70a8-4889-a29e-1e18cbd0b6df,2,4,2,1946,"Loyal Customer",2,4,3,4.0,"Business","Female",39,3,4,"b697bf2f-4ee5-4289-b350-b6d91ac05a8d",4,"Business travel",2,3,3,0,4,2,0,,,,,,,0,0.99
021c28f2-cca4-4870-a0c1-ec01a70c6606,4,5,4,2726,"Loyal Customer",0,0,4,0.0,"Business","Male",43,5,4,"bf3424a8-9b1c-4702-a39b-36334c1b0561",0,"Business travel",4,5,4,1,3,4,0,,,,,,,1,1.0
0220c97e-c4df-4085-9ad5-b9932ffe373d,4,3,4,2210,"Loyal Customer",4,4,4,30.0,"Eco Plus","Female",33,4,5,"05a2e562-9bf0-4826-b176-71c99930e87b",4,"Personal Travel",4,4,4,1,4,4,36,,,,,,,1,0.98
02218681-8ef6-4c0d-8669-08a9fcf9302d,4,3,4,1429,"Loyal Customer",1,1,4,10.0,"Eco","Female",36,4,4,"316458a3-11a1-4cc7-8328-7039366de6f0",1,"Personal Travel",4,5,4,1,1,4,31,,,,,,,1,1.0
0223e6b7-b39c-49ee-9a27-cd0cda407867,3,3,4,1378,"Loyal Customer",2,4,2,0.0,"Eco","Male",33,3,2,"ef299187-0754-46e1-ba4f-0a8c8a3f452b",2,"Personal Travel",3,3,1,0,3,5,1,,,,,,,0,1.0
0223f7db-ceed-4681-96f9-37f21414f579,5,3,5,1296,"Loyal Customer",2,2,3,3.0,"Eco","Female",55,5,3,"c9cf8f28-a8df-4c1d-9c05-9d0f07f7f037",2,"Personal Travel",5,5,5,1,2,5,0,,,,,,,1,0.99
02242edd-902e-45b3-9d88-b6fa6b85b8f7,5,4,5,1333,"disloyal Customer",4,4,5,0.0,"Business","Female",25,3,4,"87ac162c-427a-43a6-9908-c9245829629f",4,"Business travel",4,4,3,1,3,4,0,,,,,,,1,0.88
022768fe-3411-4109-8ea7-f811fa387f80,5,2,5,233,"Loyal Customer",5,1,5,92.0,"Eco Plus","Female",58,1,5,"b94683a8-82a2-4362-90d8-def256175d18",1,"Business travel",5,5,5,1,1,5,74,,,,,,,1,1.0
02335209-63db-4883-99d1-067b3422094f,4,2,4,424,"Loyal Customer",3,3,2,0.0,"Business","Male",38,5,1,"eedd834e-46fd-4dcf-b05e-9311038040ad",3,"Business travel",4,3,4,1,3,4,0,,,,,,,1,0.99
023352f6-ce3d-4d40-bd75-9cb0ad773eb0,3,4,3,1916,"Loyal Customer",4,5,3,20.0,"Eco Plus","Male",47,4,4,"d4d601fb-46b4-4429-a0f9-c4185c461450",5,"Business travel",4,4,4,0,5,4,37,,,,,,,0,0.85
023525a7-389c-44e9-a3fa-b5e5767f3a22,4,3,2,1371,"disloyal Customer",3,0,5,16.0,"Eco","Male",36,3,3,"65f7de06-01ea-4a21-996d-1f117dd316b6",3,"Business travel",3,3,1,0,1,2,4,,,,,,,0,0.99
023a2a79-f356-4dc5-b5b1-6fbdc48c6ddf,4,4,4,2049,"Loyal Customer",1,1,4,0.0,"Business","Female",57,4,4,"5b73fb7a-8707-45ef-b81c-f4d9dc424b25",1,"Business travel",4,4,4,1,1,4,0,,,,,,,1,1.0
023adbcd-4978-4d61-81f3-6e8e4897e5c6,5,3,4,2258,"disloyal Customer",4,4,4,0.0,"Eco","Female",18,3,4,"68874e81-e6a0-4511-b5cf-2fd87c0881d2",4,"Business travel",3,3,2,1,1,4,1,,,,,,,1,0.94
023e580a-a3b4-4edb-8f7d-1a1f6d9195bb,2,4,1,1459,"Loyal Customer",4,4,5,12.0,"Business","Female",23,4,4,"3107aff9-c513-42b2-8800-d7bdab446d5d",4,"Business travel",4,4,2,1,4,3,0,,,,,,,1,0.96
024027bb-d236-4114-b2e3-47d8065ceb74,5,4,3,2868,"Loyal Customer",4,4,5,7.0,"Eco","Female",26,4,4,"d17d7998-9b50-4868-ab90-8f747f1d2300",4,"Personal Travel",4,4,5,0,5,4,5,,,,,,,1,0.95
02475429-3c75-4999-ac41-618e5b5260a5,4,4,4,2685,"Loyal Customer",3,3,4,38.0,"Business","Female",44,4,4,"e89e1079-4262-43ce-bf28-ea66aa53af40",3,"Business travel",4,2,4,1,3,4,50,,,,,,,1,0.99
024ce165-2385-48d9-88e5-5ace34b1daf5,5,2,5,2721,"Loyal Customer",5,5,4,0.0,"Business","Male",48,3,5,"031dbd42-b62b-45ae-8901-28aedd7cb3f0",5,"Business travel",5,4,5,1,5,5,8,,,,,,,1,1.0
024ecba0-b7de-4dd4-9e31-b4c63ee9fbe6,2,4,2,552,"Loyal Customer",3,5,4,0.0,"Business","Male",50,5,5,"c0eec5dd-fbe5-491e-9d77-fde89b919983",3,"Personal Travel",2,4,3,0,2,2,0,,,,,,,0,0.99
02548d67-8ce1-40eb-bc63-1b4aa2cece19,3,4,4,5044,"Loyal Customer",4,4,4,0.0,"Business","Female",22,4,4,"92aae660-b158-447e-b5ec-018765f363d8",4,"Business travel",4,4,2,1,4,1,0,,,,,,,1,0.96
02560582-a8a2-41a5-89fd-34b88aa9160a,4,4,4,309,"Loyal Customer",2,2,3,0.0,"Eco","Female",49,4,3,"b4ce93ad-7f44-4cbb-8054-1613462192f7",2,"Personal Travel",4,2,4,1,2,4,3,,,,,,,1,1.0
025b9eeb-2a09-48c7-90c2-9199dbfb1044,3,4,4,2431,"Loyal Customer",4,4,4,0.0,"Eco Plus","Female",17,4,4,"be5dbe51-4229-4b73-b602-3c44b5e299ca",3,"Business travel",4,4,5,1,4,5,0,,,,,,,1,0.98
025c3b83-66f8-40e6-879e-8f0950492654,2,3,2,2254,"Loyal Customer",3,4,1,11.0,"Eco","Male",40,3,4,"7ad72ff6-cf48-4fd2-8015-b76ed0a5505a",3,"Business travel",3,3,4,1,4,2,11,,,,,,,0,0.88
026033d3-f37e-4fd7-8ba4-c384b70c07ff,2,4,1,2404,"Loyal Customer",3,3,3,2.0,"Eco","Male",26,1,3,"2bbc91c4-a4a5-42d1-8444-ac92983fa004",3,"Personal Travel",4,4,1,0,3,3,2,,,,,,,0,1.0
0267cdd3-2048-43f5-b380-5e10f93e2b1a,5,4,5,1211,"disloyal Customer",5,5,5,105.0,"Business","Female",48,3,5,"80b02a23-4dc3-459d-8b5f-50312a913140",5,"Business travel",4,4,5,1,5,5,123,,,,,,,1,1.0
026e4e72-f0b2-4b5b-bf48-9f1fd498eef4,4,4,2,1584,"Loyal Customer",4,3,1,0.0,"Eco Plus","Female",37,4,4,"27c69a38-b6b3-46a3-9e36-4c98757f524b",3,"Business travel",4,4,2,0,3,3,0,,,,,,,0,0.79
02712b63-ef95-4bf9-82f3-6e72dd0f5ec9,3,5,2,2391,"disloyal Customer",4,4,2,0.0,"Eco","Female",24,3,4,"91c08bd4-b106-4131-b0fb-736a733919d1",4,"Business travel",5,5,1,0,3,3,8,,,,,,,0,0.94
02715dd4-7d28-465c-83ea-056d4fc70738,3,2,4,2420,"disloyal Customer",3,3,4,64.0,"Eco","Male",25,2,3,"f613a6e2-6e50-4ff6-aeda-c22609af20f1",3,"Business travel",2,2,2,1,4,4,53,,,,,,,0,1.0
027371b2-3254-4d93-9f8c-41eaec78cf47,4,2,2,1126,"Loyal Customer",4,1,4,0.0,"Eco","Female",8,2,0,"3cc99ce6-9eb4-4e2e-bf6e-cefe7af1d541",0,"Personal Travel",2,2,1,0,4,3,0,,,,,,,1,0.5
0274a7f6-f428-4257-bc64-bcc7bf6cba20,4,2,2,2082,"Loyal Customer",2,2,2,0.0,"Eco","Male",49,2,2,"95dd068c-6af7-4cde-8d5f-7722a28cef71",2,"Business travel",2,2,1,0,2,4,0,,,,,,,0,0.98
0276b59b-2c35-4cf6-b71b-8e72b981b359,4,5,5,1759,"Loyal Customer",1,1,3,0.0,"Eco","Female",21,4,4,"0cf1ec40-a4a9-4298-8231-484fc508561e",1,"Personal Travel",5,5,5,1,1,5,0,,,,,,,1,1.0
027d738c-e2f8-4bbc-ac3c-fffff84ad95f,3,1,3,2846,"Loyal Customer",3,4,3,5.0,"Business","Male",39,3,3,"36d2cb47-c59c-4fe3-9afc-78217588e32e",2,"Business travel",3,1,3,0,2,3,0,,,,,,,0,0.99
028418ff-d7db-43e8-86cb-8149f8898892,3,3,3,555,"Loyal Customer",5,5,3,18.0,"Eco","Female",65,5,4,"f4a2bfc1-4907-44d4-8784-22d8a02c6479",3,"Personal Travel",3,3,3,1,5,3,0,,,,,,,1,1.0
028d64bf-b6e5-48e5-870c-a0fb70c3cb3d,2,4,3,1547,"Loyal Customer",1,5,3,0.0,"Eco","Male",23,4,1,"6bebf941-dcba-4fe6-8774-6a35db9bc0b0",1,"Personal Travel",4,4,2,0,3,1,0,,,,,,,0,1.0
028ff0b1-bc6c-4342-86ba-50d3032762d6,4,4,3,2185,"Loyal Customer",1,1,4,4.0,"Business","Female",18,4,4,"bdf071cf-b8f4-41ab-a993-9f692a7c7f70",1,"Business travel",4,4,2,1,1,4,13,,,,,,,1,0.98
0292201e-d247-42be-82a9-0888883836aa,4,3,2,3012,"Loyal Customer",4,5,2,11.0,"Business","Female",52,4,4,"cf6a0d51-c5ce-48aa-beb4-06be65502662",5,"Business travel",2,3,2,0,5,2,12,,,,,,,0,0.93
0294e7ec-bb5f-465d-ac1c-06b75b77e917,1,4,2,235,"Loyal Customer",1,1,3,46.0,"Business","Male",75,2,2,"f58ec5ca-3c5a-4414-8eb1-bcd33ac1028b",1,"Business travel",2,1,2,0,1,2,54,,,,,,,0,0.96
02965a5a-f625-4766-891e-b780b652316a,2,1,2,2904,"Loyal Customer",2,2,2,12.0,"Business","Female",45,3,4,"0889401e-00f0-45bd-a2af-2764d20e02d1",5,"Business travel",2,4,2,0,2,2,16,,,,,,,0,0.98
0299894b-f922-409b-a49e-46af6806364a,4,2,3,2127,"Loyal Customer",2,2,2,156.0,"Business","Male",24,2,2,"6df5ef98-9839-4cc1-84e1-1dbefa58d1f8",2,"Business travel",3,2,4,1,2,5,172,,,,,,,1,0.82
029af998-9477-4956-a02a-06cb47a16c98,4,5,4,382,"Loyal Customer",2,2,1,0.0,"Business","Male",49,2,4,"6747ad24-87a4-405f-bdea-1bc6ebc99e0c",2,"Business travel",4,4,4,1,2,4,6,,,,,,,1,0.99
029bf92d-f76c-46a1-8f62-392e8ff2df7c,4,3,4,3505,"Loyal Customer",1,1,4,2.0,"Business","Female",54,4,4,"9d87a6d2-94e0-4078-bef5-68d8d33202f8",1,"Business travel",4,5,4,1,1,4,8,,,,,,,1,1.0
02a0d517-4cef-42eb-9251-68010dd33bea,3,3,4,2355,"Loyal Customer",3,4,1,0.0,"Eco Plus","Male",24,1,3,"4fe50e87-8105-4992-813c-6acd002047c7",4,"Business travel",3,3,3,0,4,2,0,,,,,,,0,0.95
02a5ef13-f703-44d5-9140-bad5292fd971,4,5,4,1529,"Loyal Customer",2,4,4,0.0,"Eco","Male",36,2,2,"09a3152c-ef78-4aff-b334-7f49a73fcf55",2,"Personal Travel",5,5,5,0,3,5,0,,,,,,,0,1.0
02a63c17-1149-4d48-a327-4d1c5368da88,2,4,4,2711,"Loyal Customer",5,5,3,12.0,"Business","Male",24,4,4,"06bbadca-5d54-4e91-9d07-a8faef1cd3ab",5,"Business travel",4,4,1,1,5,4,32,,,,,,,1,0.99
02a93ee9-59ec-4905-b50f-380e2ccbf153,1,2,3,2425,"Loyal Customer",2,4,3,0.0,"Eco","Male",45,2,2,"82f2ddd8-fcc0-43eb-b92b-fe47b31ecb87",4,"Business travel",2,2,1,1,4,3,0,,,,,,,1,0.71
02b07c6e-2e1c-4b5c-ba47-17331080b257,4,3,4,1970,"Loyal Customer",4,4,4,0.0,"Business","Female",42,4,5,"4e4843d0-aeb7-46de-975e-a6770f835fa0",4,"Business travel",4,2,4,1,4,4,0,,,,,,,1,0.99
02b23467-5a9a-4ca1-8db5-7cdf0887e631,5,5,5,3038,"Loyal Customer",2,2,5,0.0,"Business","Male",50,4,5,"cff809d9-2127-4a90-b047-698095cbca44",2,"Business travel",5,2,5,1,2,5,5,,,,,,,1,1.0
02b67cc2-6ff3-453f-9f10-46a00234a8ba,4,5,4,3673,"Loyal Customer",5,5,3,21.0,"Business","Male",44,5,5,"2d40ec8b-ec22-419e-b3e7-6854e1ac5787",5,"Business travel",4,5,4,1,5,4,9,,,,,,,1,1.0
02b7ae43-dba6-40f4-9d4c-f97289f74cbe,5,3,5,373,"Loyal Customer",5,5,3,0.0,"Business","Female",63,2,4,"888a504a-4d49-465a-8dce-46be5e7f278c",5,"Business travel",5,1,5,1,5,5,2,,,,,,,1,1.0
02b9a557-0bb8-40a2-bd3f-8e1d99521db6,4,3,5,1522,"disloyal Customer",5,5,4,0.0,"Business","Male",25,3,5,"33839a1a-051c-4f81-a1e9-3f150e47ae0c",5,"Business travel",3,3,4,1,4,4,0,,,,,,,1,1.0
02bac2d6-f2ec-456e-8e27-94c516efcda4,4,3,4,1637,"Loyal Customer",5,5,3,4.0,"Business","Male",46,4,4,"30e49999-bd67-4eba-ba2e-ff4c16c690db",5,"Business travel",4,5,4,1,5,4,8,,,,,,,1,1.0
